LineaPedidoID,PedidoID,ProductoID,Cantidad,Nombre,PrecioVenta,TiempoFabricacionMedio,Caducidad,FechaPedido,ClienteID,DestinoEntregaID,PedidoID_destino,FechaPedido_destino,nombre_completo,distancia_km,latitude,longitude,Urgencia_1_Caducidad,Urgencia_2_Distancia,Urgencia_3_Combinada_60_40,Urgencia_4_Combinada_40_60,Urgencia_5_Tres_Factores,Urgencia_6_Logaritmica
1467,74,6,50,Producto6,85.57,6,18,2025-12-11,75,37,74,2025-12-11,Destino Salamanca,657.73,40.9651572,-5.6640182,0.05555555555555555,0.7399702990347187,0.3293214529472208,0.4662044016430534,0.3697688674881934,0.20400746795733557
1468,74,18,30,Producto18,71.71,2,6,2025-12-11,75,37,21,2025-12-15,Destino Salamanca,657.73,40.9651572,-5.6640182,0.16666666666666666,0.7399702990347187,0.39598811961388747,0.5106488460874978,0.3453244230437489,0.2740658889472234
1468,74,18,30,Producto18,71.71,2,6,2025-12-11,75,37,74,2025-12-11,Destino Salamanca,657.73,40.9651572,-5.6640182,0.16666666666666666,0.7399702990347187,0.39598811961388747,0.5106488460874978,0.3453244230437489,0.2740658889472234
1469,74,27,30,Producto27,93.76,10,30,2025-12-11,75,37,21,2025-12-15,Destino Salamanca,657.73,40.9651572,-5.6640182,0.03333333333333333,0.7399702990347187,0.3159881196138875,0.4573155127541645,0.43865775637708226,0.18911328904423622
1469,74,27,30,Producto27,93.76,10,30,2025-12-11,75,37,74,2025-12-11,Destino Salamanca,657.73,40.9651572,-5.6640182,0.03333333333333333,0.7399702990347187,0.3159881196138875,0.4573155127541645,0.43865775637708226,0.18911328904423622
1470,74,4,100,Producto4,53.82,1,3,2025-12-11,75,37,21,2025-12-15,Destino Salamanca,657.73,40.9651572,-5.6640182,0.3333333333333333,0.7399702990347187,0.49598811961388745,0.5773155127541645,0.40865775637708224,0.36753786378438913
1470,74,4,100,Producto4,53.82,1,3,2025-12-11,75,37,74,2025-12-11,Destino Salamanca,657.73,40.9651572,-5.6640182,0.3333333333333333,0.7399702990347187,0.49598811961388745,0.5773155127541645,0.40865775637708224,0.36753786378438913
1471,74,39,40,Producto39,56.7,10,30,2025-12-11,75,37,21,2025-12-15,Destino Salamanca,657.73,40.9651572,-5.6640182,0.03333333333333333,0.7399702990347187,0.3159881196138875,0.4573155127541645,0.43865775637708226,0.18911328904423622
1471,74,39,40,Producto39,56.7,10,30,2025-12-11,75,37,74,2025-12-11,Destino Salamanca,657.73,40.9651572,-5.6640182,0.03333333333333333,0.7399702990347187,0.3159881196138875,0.4573155127541645,0.43865775637708226,0.18911328904423622
1472,74,42,20,Producto42,63.8,10,30,2025-12-11,75,37,21,2025-12-15,Destino Salamanca,657.73,40.9651572,-5.6640182,0.03333333333333333,0.7399702990347187,0.3159881196138875,0.4573155127541645,0.43865775637708226,0.18911328904423622
1472,74,42,20,Producto42,63.8,10,30,2025-12-11,75,37,74,2025-12-11,Destino Salamanca,657.73,40.9651572,-5.6640182,0.03333333333333333,0.7399702990347187,0.3159881196138875,0.4573155127541645,0.43865775637708226,0.18911328904423622
1473,74,44,90,Producto44,17.32,7,21,2025-12-11,75,37,21,2025-12-15,Destino Salamanca,657.73,40.9651572,-5.6640182,0.047619047619047616,0.7399702990347187,0.32455954818531607,0.4630297984684502,0.3858006135199394,0.19872442401256757
1473,74,44,90,Producto44,17.32,7,21,2025-12-11,75,37,74,2025-12-11,Destino Salamanca,657.73,40.9651572,-5.6640182,0.047619047619047616,0.7399702990347187,0.32455954818531607,0.4630297984684502,0.3858006135199394,0.19872442401256757
1474,74,7,60,Producto7,49.53,4,12,2025-12-11,75,37,21,2025-12-15,Destino Salamanca,657.73,40.9651572,-5.6640182,0.08333333333333333,0.7399702990347187,0.3459881196138875,0.4773155127541645,0.3436577563770823,0.22219030843961796
1474,74,7,60,Producto7,49.53,4,12,2025-12-11,75,37,74,2025-12-11,Destino Salamanca,657.73,40.9651572,-5.6640182,0.08333333333333333,0.7399702990347187,0.3459881196138875,0.4773155127541645,0.3436577563770823,0.22219030843961796
1475,74,22,100,Producto22,17.45,8,24,2025-12-11,75,37,21,2025-12-15,Destino Salamanca,657.73,40.9651572,-5.6640182,0.041666666666666664,0.7399702990347187,0.3209881196138875,0.46064884608749784,0.402824423043749,0.19473580923232117
1475,74,22,100,Producto22,17.45,8,24,2025-12-11,75,37,74,2025-12-11,Destino Salamanca,657.73,40.9651572,-5.6640182,0.041666666666666664,0.7399702990347187,0.3209881196138875,0.46064884608749784,0.402824423043749,0.19473580923232117
1476,74,28,60,Producto28,24.6,4,12,2025-12-11,75,37,21,2025-12-15,Destino Salamanca,657.73,40.9651572,-5.6640182,0.08333333333333333,0.7399702990347187,0.3459881196138875,0.4773155127541645,0.3436577563770823,0.22219030843961796
1476,74,28,60,Producto28,24.6,4,12,2025-12-11,75,37,74,2025-12-11,Destino Salamanca,657.73,40.9651572,-5.6640182,0.08333333333333333,0.7399702990347187,0.3459881196138875,0.4773155127541645,0.3436577563770823,0.22219030843961796
1477,74,15,80,Producto15,94.12,4,12,2025-12-11,75,37,21,2025-12-15,Destino Salamanca,657.73,40.9651572,-5.6640182,0.08333333333333333,0.7399702990347187,0.3459881196138875,0.4773155127541645,0.3436577563770823,0.22219030843961796
1477,74,15,80,Producto15,94.12,4,12,2025-12-11,75,37,74,2025-12-11,Destino Salamanca,657.73,40.9651572,-5.6640182,0.08333333333333333,0.7399702990347187,0.3459881196138875,0.4773155127541645,0.3436577563770823,0.22219030843961796
1478,74,27,30,Producto27,93.76,10,30,2025-12-11,75,37,21,2025-12-15,Destino Salamanca,657.73,40.9651572,-5.6640182,0.03333333333333333,0.7399702990347187,0.3159881196138875,0.4573155127541645,0.43865775637708226,0.18911328904423622
1478,74,27,30,Producto27,93.76,10,30,2025-12-11,75,37,74,2025-12-11,Destino Salamanca,657.73,40.9651572,-5.6640182,0.03333333333333333,0.7399702990347187,0.3159881196138875,0.4573155127541645,0.43865775637708226,0.18911328904423622
1479,74,37,30,Producto37,55.4,3,9,2025-12-11,75,37,21,2025-12-15,Destino Salamanca,657.73,40.9651572,-5.6640182,0.1111111111111111,0.7399702990347187,0.36265478628055414,0.48842662386527563,0.33754664526597117,0.23991277402862096
1479,74,37,30,Producto37,55.4,3,9,2025-12-11,75,37,74,2025-12-11,Destino Salamanca,657.73,40.9651572,-5.6640182,0.1111111111111111,0.7399702990347187,0.36265478628055414,0.48842662386527563,0.33754664526597117,0.23991277402862096
1480,74,49,70,Producto49,58.45,7,21,2025-12-11,75,37,21,2025-12-15,Destino Salamanca,657.73,40.9651572,-5.6640182,0.047619047619047616,0.7399702990347187,0.32455954818531607,0.4630297984684502,0.3858006135199394,0.19872442401256757
1480,74,49,70,Producto49,58.45,7,21,2025-12-11,75,37,74,2025-12-11,Destino Salamanca,657.73,40.9651572,-5.6640182,0.047619047619047616,0.7399702990347187,0.32455954818531607,0.4630297984684502,0.3858006135199394,0.19872442401256757
1481,75,25,60,Producto25,40.69,5,15,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.06666666666666667,0.4398667956708593,0.21594671826834375,0.2905867440691822,0.26529337203459114,0.15454214668716817
1481,75,25,60,Producto25,40.69,5,15,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.06666666666666667,0.4398667956708593,0.21594671826834375,0.2905867440691822,0.26529337203459114,0.15454214668716817
1482,75,7,40,Producto7,49.53,4,12,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.08333333333333333,0.4398667956708593,0.22594671826834373,0.2972534107358489,0.2536267053679244,0.16539507726234381
1482,75,7,40,Producto7,49.53,4,12,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.08333333333333333,0.4398667956708593,0.22594671826834373,0.2972534107358489,0.2536267053679244,0.16539507726234381
1483,75,28,10,Producto28,24.6,4,12,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.08333333333333333,0.4398667956708593,0.22594671826834373,0.2972534107358489,0.2536267053679244,0.16539507726234381
1483,75,28,10,Producto28,24.6,4,12,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.08333333333333333,0.4398667956708593,0.22594671826834373,0.2972534107358489,0.2536267053679244,0.16539507726234381
1484,75,17,60,Producto17,69.85,10,30,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.03333333333333333,0.4398667956708593,0.19594671826834373,0.27725341073584886,0.34862670536792445,0.13231805786696205
1484,75,17,60,Producto17,69.85,10,30,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.03333333333333333,0.4398667956708593,0.19594671826834373,0.27725341073584886,0.34862670536792445,0.13231805786696205
1485,75,19,40,Producto19,29.87,7,21,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.047619047619047616,0.4398667956708593,0.20451814683977232,0.2829676964501346,0.29576956251078157,0.1419291928352934
1485,75,19,40,Producto19,29.87,7,21,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.047619047619047616,0.4398667956708593,0.20451814683977232,0.2829676964501346,0.29576956251078157,0.1419291928352934
1486,75,33,10,Producto33,12.0,8,24,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.041666666666666664,0.4398667956708593,0.20094671826834373,0.2805867440691822,0.3127933720345911,0.137940578055047
1486,75,33,10,Producto33,12.0,8,24,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.041666666666666664,0.4398667956708593,0.20094671826834373,0.2805867440691822,0.3127933720345911,0.137940578055047
1487,75,8,20,Producto8,66.37,4,12,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.08333333333333333,0.4398667956708593,0.22594671826834373,0.2972534107358489,0.2536267053679244,0.16539507726234381
1487,75,8,20,Producto8,66.37,4,12,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.08333333333333333,0.4398667956708593,0.22594671826834373,0.2972534107358489,0.2536267053679244,0.16539507726234381
1488,75,28,10,Producto28,24.6,4,12,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.08333333333333333,0.4398667956708593,0.22594671826834373,0.2972534107358489,0.2536267053679244,0.16539507726234381
1488,75,28,10,Producto28,24.6,4,12,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.08333333333333333,0.4398667956708593,0.22594671826834373,0.2972534107358489,0.2536267053679244,0.16539507726234381
1489,75,38,20,Producto38,41.61,3,9,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.1111111111111111,0.4398667956708593,0.2426133849350104,0.30836452184696,0.24751559425681333,0.1831175428513468
1489,75,38,20,Producto38,41.61,3,9,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.1111111111111111,0.4398667956708593,0.2426133849350104,0.30836452184696,0.24751559425681333,0.1831175428513468
1490,75,24,20,Producto24,53.39,7,21,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.047619047619047616,0.4398667956708593,0.20451814683977232,0.2829676964501346,0.29576956251078157,0.1419291928352934
1490,75,24,20,Producto24,53.39,7,21,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.047619047619047616,0.4398667956708593,0.20451814683977232,0.2829676964501346,0.29576956251078157,0.1419291928352934
1491,75,30,50,Producto30,16.56,7,21,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.047619047619047616,0.4398667956708593,0.20451814683977232,0.2829676964501346,0.29576956251078157,0.1419291928352934
1491,75,30,50,Producto30,16.56,7,21,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.047619047619047616,0.4398667956708593,0.20451814683977232,0.2829676964501346,0.29576956251078157,0.1419291928352934
1492,75,40,70,Producto40,95.77,4,12,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.08333333333333333,0.4398667956708593,0.22594671826834373,0.2972534107358489,0.2536267053679244,0.16539507726234381
1492,75,40,70,Producto40,95.77,4,12,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.08333333333333333,0.4398667956708593,0.22594671826834373,0.2972534107358489,0.2536267053679244,0.16539507726234381
1493,75,43,40,Producto43,33.04,1,3,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.3333333333333333,0.4398667956708593,0.3759467182683437,0.39725341073584886,0.3186267053679245,0.31074263260711493
1493,75,43,40,Producto43,33.04,1,3,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.3333333333333333,0.4398667956708593,0.3759467182683437,0.39725341073584886,0.3186267053679245,0.31074263260711493
1494,75,46,100,Producto46,85.8,5,15,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.06666666666666667,0.4398667956708593,0.21594671826834375,0.2905867440691822,0.26529337203459114,0.15454214668716817
1494,75,46,100,Producto46,85.8,5,15,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.06666666666666667,0.4398667956708593,0.21594671826834375,0.2905867440691822,0.26529337203459114,0.15454214668716817
1495,75,13,80,Producto13,29.33,10,30,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.03333333333333333,0.4398667956708593,0.19594671826834373,0.27725341073584886,0.34862670536792445,0.13231805786696205
1495,75,13,80,Producto13,29.33,10,30,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.03333333333333333,0.4398667956708593,0.19594671826834373,0.27725341073584886,0.34862670536792445,0.13231805786696205
1496,75,37,100,Producto37,55.4,3,9,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.1111111111111111,0.4398667956708593,0.2426133849350104,0.30836452184696,0.24751559425681333,0.1831175428513468
1496,75,37,100,Producto37,55.4,3,9,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.1111111111111111,0.4398667956708593,0.2426133849350104,0.30836452184696,0.24751559425681333,0.1831175428513468
1497,75,27,70,Producto27,93.76,10,30,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.03333333333333333,0.4398667956708593,0.19594671826834373,0.27725341073584886,0.34862670536792445,0.13231805786696205
1497,75,27,70,Producto27,93.76,10,30,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.03333333333333333,0.4398667956708593,0.19594671826834373,0.27725341073584886,0.34862670536792445,0.13231805786696205
1498,75,3,80,Producto3,74.19,7,21,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.047619047619047616,0.4398667956708593,0.20451814683977232,0.2829676964501346,0.29576956251078157,0.1419291928352934
1498,75,3,80,Producto3,74.19,7,21,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.047619047619047616,0.4398667956708593,0.20451814683977232,0.2829676964501346,0.29576956251078157,0.1419291928352934
1499,75,38,90,Producto38,41.61,3,9,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.1111111111111111,0.4398667956708593,0.2426133849350104,0.30836452184696,0.24751559425681333,0.1831175428513468
1499,75,38,90,Producto38,41.61,3,9,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.1111111111111111,0.4398667956708593,0.2426133849350104,0.30836452184696,0.24751559425681333,0.1831175428513468
1500,75,39,80,Producto39,56.7,10,30,2025-12-11,84,27,35,2025-12-15,Destino Cuenca,390.98,40.0661031,-2.1313528,0.03333333333333333,0.4398667956708593,0.19594671826834373,0.27725341073584886,0.34862670536792445,0.13231805786696205
1500,75,39,80,Producto39,56.7,10,30,2025-12-11,84,27,75,2025-12-11,Destino Cuenca,390.98,40.0661031,-2.1313528,0.03333333333333333,0.4398667956708593,0.19594671826834373,0.27725341073584886,0.34862670536792445,0.13231805786696205
1521,77,34,30,Producto34,44.47,8,24,2025-12-13,4,9,11,2025-12-12,Destino Burgos,498.36,42.343926,-3.696977,0.041666666666666664,0.5606732218797111,0.24926928875188445,0.35307059979449334,0.3490352998972467,0.16211058036111278
1521,77,34,30,Producto34,44.47,8,24,2025-12-13,4,9,20,2025-12-15,Destino Burgos,498.36,42.343926,-3.696977,0.041666666666666664,0.5606732218797111,0.24926928875188445,0.35307059979449334,0.3490352998972467,0.16211058036111278
1521,77,34,30,Producto34,44.47,8,24,2025-12-13,4,9,77,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.041666666666666664,0.5606732218797111,0.24926928875188445,0.35307059979449334,0.3490352998972467,0.16211058036111278
1521,77,34,30,Producto34,44.47,8,24,2025-12-13,4,9,87,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.041666666666666664,0.5606732218797111,0.24926928875188445,0.35307059979449334,0.3490352998972467,0.16211058036111278
1522,77,40,40,Producto40,95.77,4,12,2025-12-13,4,9,11,2025-12-12,Destino Burgos,498.36,42.343926,-3.696977,0.08333333333333333,0.5606732218797111,0.27426928875188444,0.36973726646116,0.28986863323058,0.18956507956840957
1522,77,40,40,Producto40,95.77,4,12,2025-12-13,4,9,20,2025-12-15,Destino Burgos,498.36,42.343926,-3.696977,0.08333333333333333,0.5606732218797111,0.27426928875188444,0.36973726646116,0.28986863323058,0.18956507956840957
1522,77,40,40,Producto40,95.77,4,12,2025-12-13,4,9,77,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.08333333333333333,0.5606732218797111,0.27426928875188444,0.36973726646116,0.28986863323058,0.18956507956840957
1522,77,40,40,Producto40,95.77,4,12,2025-12-13,4,9,87,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.08333333333333333,0.5606732218797111,0.27426928875188444,0.36973726646116,0.28986863323058,0.18956507956840957
1523,77,48,70,Producto48,52.82,3,9,2025-12-13,4,9,11,2025-12-12,Destino Burgos,498.36,42.343926,-3.696977,0.1111111111111111,0.5606732218797111,0.2909359554185511,0.38084837757227114,0.2837575221194689,0.20728754515741257
1523,77,48,70,Producto48,52.82,3,9,2025-12-13,4,9,20,2025-12-15,Destino Burgos,498.36,42.343926,-3.696977,0.1111111111111111,0.5606732218797111,0.2909359554185511,0.38084837757227114,0.2837575221194689,0.20728754515741257
1523,77,48,70,Producto48,52.82,3,9,2025-12-13,4,9,77,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.1111111111111111,0.5606732218797111,0.2909359554185511,0.38084837757227114,0.2837575221194689,0.20728754515741257
1523,77,48,70,Producto48,52.82,3,9,2025-12-13,4,9,87,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.1111111111111111,0.5606732218797111,0.2909359554185511,0.38084837757227114,0.2837575221194689,0.20728754515741257
1524,77,19,30,Producto19,29.87,7,21,2025-12-13,4,9,11,2025-12-12,Destino Burgos,498.36,42.343926,-3.696977,0.047619047619047616,0.5606732218797111,0.25284071732331304,0.3554515521754457,0.33201149037343713,0.16609919514135918
1524,77,19,30,Producto19,29.87,7,21,2025-12-13,4,9,20,2025-12-15,Destino Burgos,498.36,42.343926,-3.696977,0.047619047619047616,0.5606732218797111,0.25284071732331304,0.3554515521754457,0.33201149037343713,0.16609919514135918
1524,77,19,30,Producto19,29.87,7,21,2025-12-13,4,9,77,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.047619047619047616,0.5606732218797111,0.25284071732331304,0.3554515521754457,0.33201149037343713,0.16609919514135918
1524,77,19,30,Producto19,29.87,7,21,2025-12-13,4,9,87,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.047619047619047616,0.5606732218797111,0.25284071732331304,0.3554515521754457,0.33201149037343713,0.16609919514135918
1525,77,46,80,Producto46,85.8,5,15,2025-12-13,4,9,11,2025-12-12,Destino Burgos,498.36,42.343926,-3.696977,0.06666666666666667,0.5606732218797111,0.26426928875188443,0.36307059979449335,0.3015352998972467,0.17871214899323395
1525,77,46,80,Producto46,85.8,5,15,2025-12-13,4,9,20,2025-12-15,Destino Burgos,498.36,42.343926,-3.696977,0.06666666666666667,0.5606732218797111,0.26426928875188443,0.36307059979449335,0.3015352998972467,0.17871214899323395
1525,77,46,80,Producto46,85.8,5,15,2025-12-13,4,9,77,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.06666666666666667,0.5606732218797111,0.26426928875188443,0.36307059979449335,0.3015352998972467,0.17871214899323395
1525,77,46,80,Producto46,85.8,5,15,2025-12-13,4,9,87,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.06666666666666667,0.5606732218797111,0.26426928875188443,0.36307059979449335,0.3015352998972467,0.17871214899323395
1526,77,27,20,Producto27,93.76,10,30,2025-12-13,4,9,11,2025-12-12,Destino Burgos,498.36,42.343926,-3.696977,0.03333333333333333,0.5606732218797111,0.24426928875188444,0.34973726646116,0.38486863323058,0.15648806017302783
1526,77,27,20,Producto27,93.76,10,30,2025-12-13,4,9,20,2025-12-15,Destino Burgos,498.36,42.343926,-3.696977,0.03333333333333333,0.5606732218797111,0.24426928875188444,0.34973726646116,0.38486863323058,0.15648806017302783
1526,77,27,20,Producto27,93.76,10,30,2025-12-13,4,9,77,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.03333333333333333,0.5606732218797111,0.24426928875188444,0.34973726646116,0.38486863323058,0.15648806017302783
1526,77,27,20,Producto27,93.76,10,30,2025-12-13,4,9,87,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.03333333333333333,0.5606732218797111,0.24426928875188444,0.34973726646116,0.38486863323058,0.15648806017302783
1527,77,26,40,Producto26,48.26,1,3,2025-12-13,4,9,11,2025-12-12,Destino Burgos,498.36,42.343926,-3.696977,0.3333333333333333,0.5606732218797111,0.4242692887518844,0.46973726646116,0.35486863323058004,0.3349126349131807
1527,77,26,40,Producto26,48.26,1,3,2025-12-13,4,9,20,2025-12-15,Destino Burgos,498.36,42.343926,-3.696977,0.3333333333333333,0.5606732218797111,0.4242692887518844,0.46973726646116,0.35486863323058004,0.3349126349131807
1527,77,26,40,Producto26,48.26,1,3,2025-12-13,4,9,77,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.3333333333333333,0.5606732218797111,0.4242692887518844,0.46973726646116,0.35486863323058004,0.3349126349131807
1527,77,26,40,Producto26,48.26,1,3,2025-12-13,4,9,87,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.3333333333333333,0.5606732218797111,0.4242692887518844,0.46973726646116,0.35486863323058004,0.3349126349131807
1528,77,2,100,Producto2,54.2,9,27,2025-12-13,4,9,11,2025-12-12,Destino Burgos,498.36,42.343926,-3.696977,0.037037037037037035,0.5606732218797111,0.24649151097410668,0.3512187479426415,0.3667204850824319,0.15899253511654649
1528,77,2,100,Producto2,54.2,9,27,2025-12-13,4,9,20,2025-12-15,Destino Burgos,498.36,42.343926,-3.696977,0.037037037037037035,0.5606732218797111,0.24649151097410668,0.3512187479426415,0.3667204850824319,0.15899253511654649
1528,77,2,100,Producto2,54.2,9,27,2025-12-13,4,9,77,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.037037037037037035,0.5606732218797111,0.24649151097410668,0.3512187479426415,0.3667204850824319,0.15899253511654649
1528,77,2,100,Producto2,54.2,9,27,2025-12-13,4,9,87,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.037037037037037035,0.5606732218797111,0.24649151097410668,0.3512187479426415,0.3667204850824319,0.15899253511654649
1529,77,24,50,Producto24,53.39,7,21,2025-12-13,4,9,11,2025-12-12,Destino Burgos,498.36,42.343926,-3.696977,0.047619047619047616,0.5606732218797111,0.25284071732331304,0.3554515521754457,0.33201149037343713,0.16609919514135918
1529,77,24,50,Producto24,53.39,7,21,2025-12-13,4,9,20,2025-12-15,Destino Burgos,498.36,42.343926,-3.696977,0.047619047619047616,0.5606732218797111,0.25284071732331304,0.3554515521754457,0.33201149037343713,0.16609919514135918
1529,77,24,50,Producto24,53.39,7,21,2025-12-13,4,9,77,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.047619047619047616,0.5606732218797111,0.25284071732331304,0.3554515521754457,0.33201149037343713,0.16609919514135918
1529,77,24,50,Producto24,53.39,7,21,2025-12-13,4,9,87,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.047619047619047616,0.5606732218797111,0.25284071732331304,0.3554515521754457,0.33201149037343713,0.16609919514135918
1530,77,46,30,Producto46,85.8,5,15,2025-12-13,4,9,11,2025-12-12,Destino Burgos,498.36,42.343926,-3.696977,0.06666666666666667,0.5606732218797111,0.26426928875188443,0.36307059979449335,0.3015352998972467,0.17871214899323395
1530,77,46,30,Producto46,85.8,5,15,2025-12-13,4,9,20,2025-12-15,Destino Burgos,498.36,42.343926,-3.696977,0.06666666666666667,0.5606732218797111,0.26426928875188443,0.36307059979449335,0.3015352998972467,0.17871214899323395
1530,77,46,30,Producto46,85.8,5,15,2025-12-13,4,9,77,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.06666666666666667,0.5606732218797111,0.26426928875188443,0.36307059979449335,0.3015352998972467,0.17871214899323395
1530,77,46,30,Producto46,85.8,5,15,2025-12-13,4,9,87,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.06666666666666667,0.5606732218797111,0.26426928875188443,0.36307059979449335,0.3015352998972467,0.17871214899323395
1531,77,24,30,Producto24,53.39,7,21,2025-12-13,4,9,11,2025-12-12,Destino Burgos,498.36,42.343926,-3.696977,0.047619047619047616,0.5606732218797111,0.25284071732331304,0.3554515521754457,0.33201149037343713,0.16609919514135918
1531,77,24,30,Producto24,53.39,7,21,2025-12-13,4,9,20,2025-12-15,Destino Burgos,498.36,42.343926,-3.696977,0.047619047619047616,0.5606732218797111,0.25284071732331304,0.3554515521754457,0.33201149037343713,0.16609919514135918
1531,77,24,30,Producto24,53.39,7,21,2025-12-13,4,9,77,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.047619047619047616,0.5606732218797111,0.25284071732331304,0.3554515521754457,0.33201149037343713,0.16609919514135918
1531,77,24,30,Producto24,53.39,7,21,2025-12-13,4,9,87,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.047619047619047616,0.5606732218797111,0.25284071732331304,0.3554515521754457,0.33201149037343713,0.16609919514135918
1532,77,25,10,Producto25,40.69,5,15,2025-12-13,4,9,11,2025-12-12,Destino Burgos,498.36,42.343926,-3.696977,0.06666666666666667,0.5606732218797111,0.26426928875188443,0.36307059979449335,0.3015352998972467,0.17871214899323395
1532,77,25,10,Producto25,40.69,5,15,2025-12-13,4,9,20,2025-12-15,Destino Burgos,498.36,42.343926,-3.696977,0.06666666666666667,0.5606732218797111,0.26426928875188443,0.36307059979449335,0.3015352998972467,0.17871214899323395
1532,77,25,10,Producto25,40.69,5,15,2025-12-13,4,9,77,2025-12-13,Destino Burgos,498.36,42.343926,-3.696977,0.06666666666666667,0.5606732218797111,0.26426928875188443,0.36307059979449335,0.3015352998972467,0.17871214899323395
